issuer_lei,ultimate_parent_lei,parent_country_iso,relationship_type,source
25490078APAXS5NZGF08,25490078APAXS5NZGF08,HK,SELF,GLEIF-RR+API
2549007AZAX7HNEIGV36,2549007AZAX7HNEIGV36,VG,SELF,GLEIF-RR+API
2549007CW2XYI54L0R94,2549007CW2XYI54L0R94,KY,SELF,GLEIF-RR+API
2549007D5SGOER780O38,2549007D5SGOER780O38,US,SELF,GLEIF-RR+API
2549007DKQFBF2N6NR86,2549007DKQFBF2N6NR86,KY,SELF,GLEIF-RR+API
2549007DNE3VCVOQT877,2549007DNE3VCVOQT877,KY,SELF,GLEIF-RR+API
2549007EBS92F86AKD12,2549007EBS92F86AKD12,KY,SELF,GLEIF-RR+API
2549007HTAHTXHECZ431,2549007HTAHTXHECZ431,KY,SELF,GLEIF-RR+API
2549007IRDJIM26V8J63,2549007IRDJIM26V8J63,KY,SELF,GLEIF-RR+API
2549007JA1TZWEDGPD41,254900YC8KUSILYBVJ13,US,ULTIMATE,GLEIF-RR+API
2549007JDMSRWFODDQ05,2549007JDMSRWFODDQ05,HK,SELF,GLEIF-RR+API
2549007JL3XIH77JXN70,2549007JL3XIH77JXN70,KY,SELF,GLEIF-RR+API
2549007M2KGWVJ9XFP20,2549007M2KGWVJ9XFP20,KY,SELF,GLEIF-RR+API
2549007R1O92GDXNLZ38,2549007R1O92GDXNLZ38,KY,SELF,GLEIF-RR+API
2549007R9HJ1GR15XQ82,2549007R9HJ1GR15XQ82,VG,SELF,GLEIF-RR+API
2549007U6NAP46Q9TU15,2549007U6NAP46Q9TU15,US,SELF,GLEIF-RR+API
2549007U7YP15ZP1KO72,2549007U7YP15ZP1KO72,KY,SELF,GLEIF-RR+API
2549007Y0JXPKK7NLK37,2549007Y0JXPKK7NLK37,BM,SELF,GLEIF-RR+API
2549007YHGE9QNNSXL07,2549007YHGE9QNNSXL07,KY,SELF,GLEIF-RR+API
2549007YUM7PQ7NZ5U34,2549007YUM7PQ7NZ5U34,KY,SELF,GLEIF-RR+API
2549008107XSHXNMJI27,2549008107XSHXNMJI27,KY,SELF,GLEIF-RR+API
25490083G97ZZN6SR263,25490083G97ZZN6SR263,KY,SELF,GLEIF-RR+API
25490083RWI1EQQYLH43,25490083RWI1EQQYLH43,KY,SELF,GLEIF-RR+API
254900845VC6TIC1V306,254900845VC6TIC1V306,HK,SELF,GLEIF-RR+API
254900862W7TXMZ9L981,254900862W7TXMZ9L981,VG,SELF,GLEIF-RR+API
254900877LAQRYY3YZ51,254900877LAQRYY3YZ51,KY,SELF,GLEIF-RR+API
25490087B17FBD0ODC27,25490087B17FBD0ODC27,KY,SELF,GLEIF-RR+API
2549008AB2W065F6TK51,2549008AB2W065F6TK51,KY,SELF,GLEIF-RR+API
2549008BRKHJZB917M86,2549008BRKHJZB917M86,KY,SELF,GLEIF-RR+API
2549008BUJNKS7JJUU65,2549008BUJNKS7JJUU65,KY,SELF,GLEIF-RR+API
2549008CU8NYQQRSNU62,2549008CU8NYQQRSNU62,VG,SELF,GLEIF-RR+API
2549008D4GKSRL4VE775,2549008D4GKSRL4VE775,KY,SELF,GLEIF-RR+API
2549008F29JNGIBO2O60,2549006I3Q3M98KHOT11,HK,ULTIMATE,GLEIF-RR+API
2549008FHFGEJOVBP855,2549008FHFGEJOVBP855,KY,SELF,GLEIF-RR+API
2549008FKCB1PSUOZ583,2549008FKCB1PSUOZ583,VG,SELF,GLEIF-RR+API
2549008FQ6ZWGP8NJZ96,2549008FQ6ZWGP8NJZ96,KY,SELF,GLEIF-RR+API
2549008GWMWXTIRL4S48,2549008GWMWXTIRL4S48,HK,SELF,GLEIF-RR+API
2549008KG3638J59U652,2549008KG3638J59U652,CN,SELF,GLEIF-RR+API
2549008L7P4I8VB90936,Q2CCMS6R0AS67HJMBN42,US,ULTIMATE,GLEIF-RR+API
2549008P71BPJX6F5757,2549008P71BPJX6F5757,KY,SELF,GLEIF-RR+API
2549008QJTQY2VB3MV48,254900QXFKSHVV2YBM95,HK,ULTIMATE,GLEIF-RR+API
2549008RD44HDM6DNP14,2549008RD44HDM6DNP14,KY,SELF,GLEIF-RR+API
2549008S0Y5AP2WIEL43,2549008S0Y5AP2WIEL43,KY,SELF,GLEIF-RR+API
2549008V3F2S2MZWTX88,2549008V3F2S2MZWTX88,KY,SELF,GLEIF-RR+API
2549008VGBH29LRDN709,2549008VGBH29LRDN709,KY,SELF,GLEIF-RR+API
2549008VPXUDXDJNVE02,2549008VPXUDXDJNVE02,KY,SELF,GLEIF-RR+API
25490093RGALWPW3N486,25490093RGALWPW3N486,KY,SELF,GLEIF-RR+API
25490094RKSYWL8Z4255,25490094RKSYWL8Z4255,KY,SELF,GLEIF-RR+API
2549009AFNTQKXTAWE65,2549009AFNTQKXTAWE65,JE,SELF,GLEIF-RR+API
2549009D4LDWAAKWRW94,254900LNPK737X4Y3V26,BM,ULTIMATE,GLEIF-RR+API
2549009FBMZ9O2KX0O34,2549009FBMZ9O2KX0O34,KY,SELF,GLEIF-RR+API
2549009FYU8HNP57DZ73,2549009FYU8HNP57DZ73,KY,SELF,GLEIF-RR+API
2549009HQHT8KMO8YJ79,2549009HQHT8KMO8YJ79,KY,SELF,GLEIF-RR+API
2549009ITDOWQA202P03,2549009ITDOWQA202P03,KY,SELF,GLEIF-RR+API
2549009LM706L5P4IH84,2549009LM706L5P4IH84,KY,SELF,GLEIF-RR+API
2549009MQXHGQY558V11,2549009MQXHGQY558V11,KY,SELF,GLEIF-RR+API
2549009NAG20HWV31U35,2549009NAG20HWV31U35,KY,SELF,GLEIF-RR+API
2549009NI8GVCM3ROT27,2549009NI8GVCM3ROT27,KY,SELF,GLEIF-RR+API
2549009NW1LO017CP285,2549009NW1LO017CP285,KY,SELF,GLEIF-RR+API
2549009OWM0RCVX9F816,2549009OWM0RCVX9F816,VG,SELF,GLEIF-RR+API
2549009R5NCY1DI0ZG82,2549009R5NCY1DI0ZG82,HK,SELF,GLEIF-RR+API
2549009RG3XZEWMXDF59,2549009RG3XZEWMXDF59,KY,SELF,GLEIF-RR+API
254900A0QSMCBR9GUF94,254900A0QSMCBR9GUF94,KY,SELF,GLEIF-RR+API
254900A4AYEDRWYSE928,254900A4AYEDRWYSE928,KY,SELF,GLEIF-RR+API
254900A85ZVOMCLC2410,254900A85ZVOMCLC2410,VG,SELF,GLEIF-RR+API
254900A99ZMAJM1OOV76,254900A99ZMAJM1OOV76,KY,SELF,GLEIF-RR+API
254900AAPS2B2Z2RDL27,254900AAPS2B2Z2RDL27,JE,SELF,GLEIF-RR+API
254900ACC7Q7VVZK7Y27,254900MJ1ONJOBEVV564,KY,DIRECT,GLEIF-RR+API
254900AGTMBDCCW4M473,254900AGTMBDCCW4M473,KY,SELF,GLEIF-RR+API
254900AL64IANZYI1E02,254900AL64IANZYI1E02,KY,SELF,GLEIF-RR+API
254900ALO9NYVW26GL30,254900ALO9NYVW26GL30,KY,SELF,GLEIF-RR+API
254900ANNY7OR6XQT028,254900ANNY7OR6XQT028,KY,SELF,GLEIF-RR+API
254900ARRYL5Z9TLGP06,254900ARRYL5Z9TLGP06,VG,SELF,GLEIF-RR+API
254900AU5M8N9KFZA281,254900AU5M8N9KFZA281,VG,SELF,GLEIF-RR+API
254900AWFHWNFOUM2K51,254900AWFHWNFOUM2K51,KY,SELF,GLEIF-RR+API
254900B0583OW8RQ8N33,254900B0583OW8RQ8N33,KY,SELF,GLEIF-RR+API
254900B1C5AX1W2M0W14,254900B1C5AX1W2M0W14,HK,SELF,GLEIF-RR+API
254900B2AH0G13K9G204,254900B2AH0G13K9G204,KY,SELF,GLEIF-RR+API
254900B360NXLSCR5W24,254900B360NXLSCR5W24,VG,SELF,GLEIF-RR+API
254900B3E7673ZD4IZ44,254900B3E7673ZD4IZ44,KY,SELF,GLEIF-RR+API
254900B5ACVOJC6VNM71,254900B5ACVOJC6VNM71,BM,SELF,GLEIF-RR+API
254900B69UK4C7UGCQ24,254900B69UK4C7UGCQ24,VG,SELF,GLEIF-RR+API
254900B7MU61GFDN5511,254900B7MU61GFDN5511,KY,SELF,GLEIF-RR+API
254900BA3U6G5DNV5V04,254900BA3U6G5DNV5V04,KY,SELF,GLEIF-RR+API
254900BC5V1RA8OF6U95,254900BC5V1RA8OF6U95,KY,SELF,GLEIF-RR+API
254900BC87JWWVVVS513,254900BC87JWWVVVS513,VG,SELF,GLEIF-RR+API
254900BDRF474L9PWM54,254900BDRF474L9PWM54,KY,SELF,GLEIF-RR+API
254900BGZVJFYOQODN40,254900BGZVJFYOQODN40,KY,SELF,GLEIF-RR+API
254900BHRGJCLMGCWF45,254900BHRGJCLMGCWF45,KY,SELF,GLEIF-RR+API
254900BI638DCRT6IN48,254900BI638DCRT6IN48,KY,SELF,GLEIF-RR+API
254900BIDL79UKUMX541,549300AX1UM10U30HK09,CN,ULTIMATE,GLEIF-RR+API
254900BJBDIA1F0KKJ52,254900BJBDIA1F0KKJ52,VG,SELF,GLEIF-RR+API
254900BKG9FQLCKFVK72,254900BKG9FQLCKFVK72,KY,SELF,GLEIF-RR+API
254900BKHKLJRAT5BD90,254900BKHKLJRAT5BD90,VG,SELF,GLEIF-RR+API
254900BMY30PLHVJID29,254900BMY30PLHVJID29,VG,SELF,GLEIF-RR+API
254900BNO2GIP36AKL73,254900BNO2GIP36AKL73,KY,SELF,GLEIF-RR+API
254900BS1UPERUNF4860,3003004HNTGCYVG6A618,CN,ULTIMATE,GLEIF-RR+API
254900BUVUQ42PAIMU52,254900BUVUQ42PAIMU52,KY,SELF,GLEIF-RR+API
254900BV844D9H1E0W44,254900BV844D9H1E0W44,HK,SELF,GLEIF-RR+API
254900BVLNDWU5RB5359,254900BVLNDWU5RB5359,KY,SELF,GLEIF-RR+API
254900BWM5P93ECLEG69,254900BWM5P93ECLEG69,KY,SELF,GLEIF-RR+API
254900BX211RVPV37P96,254900P7BETXGC7YU827,HK,ULTIMATE,GLEIF-RR+API
254900BX8JWP19STEK83,254900BX8JWP19STEK83,KY,SELF,GLEIF-RR+API
254900BYFL73GAM27L25,254900BYFL73GAM27L25,KY,SELF,GLEIF-RR+API
254900BZVZFBSA5NA163,254900BZVZFBSA5NA163,KY,SELF,GLEIF-RR+API
254900C3VDI6RVRNF366,254900Z8HM1VEPOQ2G79,KY,ULTIMATE,GLEIF-RR+API
254900C6X2D3TGF2CO98,254900C6X2D3TGF2CO98,HK,SELF,GLEIF-RR+API
254900C71ZQV8ANSM648,549300S9XRGO1ZPUHE62,HK,ULTIMATE,GLEIF-RR+API
254900C9NN5XS59HZV73,254900C9NN5XS59HZV73,KY,SELF,GLEIF-RR+API
254900CCAUHUJLUXFS53,254900CCAUHUJLUXFS53,AE,SELF,GLEIF-RR+API
254900CDHP2025FY0703,254900CDHP2025FY0703,VG,SELF,GLEIF-RR+API
254900CF9PN2ZUP3VA26,254900CF9PN2ZUP3VA26,KY,SELF,GLEIF-RR+API
254900CL04BC1Q11T078,254900CL04BC1Q11T078,KY,SELF,GLEIF-RR+API
254900CN59JSSABI7X69,254900CN59JSSABI7X69,KY,SELF,GLEIF-RR+API
254900CNYE1KUANE0T31,254900CNYE1KUANE0T31,KY,SELF,GLEIF-RR+API
254900CO7POSAPH8UL47,254900CO7POSAPH8UL47,KY,SELF,GLEIF-RR+API
254900CR49QD9NJTOC14,254900CR49QD9NJTOC14,KY,SELF,GLEIF-RR+API
254900CR8AHWTMFZHH60,254900CR8AHWTMFZHH60,CN,SELF,GLEIF-RR+API
254900CWCIZKD1LSOX71,RIFQSET379FOGTEFKS80,US,ULTIMATE,GLEIF-RR+API
254900CWURXJKKIUGG97,254900CWURXJKKIUGG97,KY,SELF,GLEIF-RR+API
254900CXWYN3QX5DWO89,254900CXWYN3QX5DWO89,KY,SELF,GLEIF-RR+API
254900CYVR9C4WFQB631,254900CYVR9C4WFQB631,KY,SELF,GLEIF-RR+API
254900CYW27N7I17Y625,254900CYW27N7I17Y625,KY,SELF,GLEIF-RR+API
254900CZYOXX4AZ15302,254900CZYOXX4AZ15302,KY,SELF,GLEIF-RR+API
254900D3ZKYJFB38KE25,254900D3ZKYJFB38KE25,KY,SELF,GLEIF-RR+API
254900D6R731QAUIG324,254900D6R731QAUIG324,VG,SELF,GLEIF-RR+API
254900D9N2MVSGYJO874,254900D9N2MVSGYJO874,KY,SELF,GLEIF-RR+API
254900DAR7W0XP2CHD65,254900DAR7W0XP2CHD65,JE,SELF,GLEIF-RR+API
254900DBFLAM1EAPV891,254900DBFLAM1EAPV891,KY,SELF,GLEIF-RR+API
254900DBMFZCZH3KL232,254900DBMFZCZH3KL232,KY,SELF,GLEIF-RR+API
254900DDY9OP9TPSE246,254900DDY9OP9TPSE246,BM,SELF,GLEIF-RR+API
254900DFJJFRPOS1CT48,254900DFJJFRPOS1CT48,KY,SELF,GLEIF-RR+API
254900DHYESSX5WQUA23,254900DHYESSX5WQUA23,KY,SELF,GLEIF-RR+API
254900DIL842DEXPYJ91,254900DIL842DEXPYJ91,US,SELF,GLEIF-RR+API
254900DLL625KV2D0Z30,254900DLL625KV2D0Z30,KY,SELF,GLEIF-RR+API
254900DMFVRHGLYIFG95,254900DMFVRHGLYIFG95,KY,SELF,GLEIF-RR+API
254900DN5GP1YLQEIW03,254900DN5GP1YLQEIW03,KY,SELF,GLEIF-RR+API
254900DONRZV54KDYN04,254900HEGGDS8WU5QZ97,KY,ULTIMATE,GLEIF-RR+API
254900DPIAGU6GHOTB83,254900DPIAGU6GHOTB83,KY,SELF,GLEIF-RR+API
254900DPK2EA9C8DGV68,254900DPK2EA9C8DGV68,KY,SELF,GLEIF-RR+API
254900DPXY8BVCQBIY30,254900DPXY8BVCQBIY30,KY,SELF,GLEIF-RR+API
254900DQ6NEBLANVO137,254900DQ6NEBLANVO137,KY,SELF,GLEIF-RR+API
254900DRZ7DZ9V16AW33,254900DRZ7DZ9V16AW33,VG,SELF,GLEIF-RR+API
254900DSGRS62ZX4HI79,254900DSGRS62ZX4HI79,KY,SELF,GLEIF-RR+API
254900DT3DF8KM5RRZ79,254900DT3DF8KM5RRZ79,KY,SELF,GLEIF-RR+API
254900DUVPWA2UVZFY55,254900DUVPWA2UVZFY55,KY,SELF,GLEIF-RR+API
254900E0WT1R93N8OQ24,254900E0WT1R93N8OQ24,KY,SELF,GLEIF-RR+API
254900E0ZQX4DLP7HF87,254900E0ZQX4DLP7HF87,KY,SELF,GLEIF-RR+API
254900E16YL0NL5TFN79,254900E16YL0NL5TFN79,KY,SELF,GLEIF-RR+API
254900E49C9UO1DXFA65,254900E49C9UO1DXFA65,KY,SELF,GLEIF-RR+API
254900E6646RC82IR359,254900E6646RC82IR359,KY,SELF,GLEIF-RR+API
254900E6QZJ305P65V74,254900E6QZJ305P65V74,KY,SELF,GLEIF-RR+API
254900E8TYNVH14GNB75,254900E8TYNVH14GNB75,VG,SELF,GLEIF-RR+API
254900EAR706W4E5ZN70,254900EAR706W4E5ZN70,KY,SELF,GLEIF-RR+API
254900ECWYGR3QW5GF30,254900ECWYGR3QW5GF30,KY,SELF,GLEIF-RR+API
254900EDKPQVHB85JR43,254900EDKPQVHB85JR43,KY,SELF,GLEIF-RR+API
254900EGQJ2K45U5LM27,254900EGQJ2K45U5LM27,KY,SELF,GLEIF-RR+API
254900EIUFZTW136H859,529900YIYUOJOXSAE372,KY,ULTIMATE,GLEIF-RR+API
254900EKTTQ8JQ0ZKH89,254900EKTTQ8JQ0ZKH89,VG,SELF,GLEIF-RR+API
254900EL25PYQV3BT157,254900EL25PYQV3BT157,KY,SELF,GLEIF-RR+API
254900END3IQSN7CTN87,254900END3IQSN7CTN87,KY,SELF,GLEIF-RR+API
254900ENG873HFQYVK56,254900ENG873HFQYVK56,KY,SELF,GLEIF-RR+API
254900EO5I6CR0IOWS98,254900EO5I6CR0IOWS98,KY,SELF,GLEIF-RR+API
254900ERHU6RJHYSL744,254900ERHU6RJHYSL744,KY,SELF,GLEIF-RR+API
254900ESTS3Z50QX6978,254900ESTS3Z50QX6978,KY,SELF,GLEIF-RR+API
254900EXY1S3X2E8L881,254900EXY1S3X2E8L881,VG,SELF,GLEIF-RR+API
254900EZ9RZF6UMLY516,254900EZ9RZF6UMLY516,HK,SELF,GLEIF-RR+API
254900F04ZN3J1FS8Z37,254900F04ZN3J1FS8Z37,VG,SELF,GLEIF-RR+API
254900F1H4XQO1YQV116,254900F1H4XQO1YQV116,KY,SELF,GLEIF-RR+API
254900F4EZA4GPR3LG03,254900F4EZA4GPR3LG03,VG,SELF,GLEIF-RR+API
254900F4ZCBITP7L0251,254900F4ZCBITP7L0251,KY,SELF,GLEIF-RR+API
254900F7C0PB6TKONV55,254900F7C0PB6TKONV55,KY,SELF,GLEIF-RR+API
254900F7I4ZE3X40W968,254900F7I4ZE3X40W968,KY,SELF,GLEIF-RR+API
254900F81BZ53L0B6092,254900F81BZ53L0B6092,KY,SELF,GLEIF-RR+API
254900F9FYTK7ZOY3Y61,549300LO13MQ9HYSTR83,US,ULTIMATE,GLEIF-RR+API
254900FC26PFUHBI9J88,254900FC26PFUHBI9J88,KY,SELF,GLEIF-RR+API
254900FFU2A0PJWUZ830,254900FFU2A0PJWUZ830,KY,SELF,GLEIF-RR+API
254900FG1DS8PNX30R63,254900FG1DS8PNX30R63,KY,SELF,GLEIF-RR+API
254900FGYHIE1XLSL661,254900FGYHIE1XLSL661,JE,SELF,GLEIF-RR+API
254900FKAMPTOJBLLD47,254900FKAMPTOJBLLD47,KY,SELF,GLEIF-RR+API
254900FMA87JW77SVS91,254900HEGGDS8WU5QZ97,KY,ULTIMATE,GLEIF-RR+API
254900FPY8WXG61CMU70,254900FPY8WXG61CMU70,KY,SELF,GLEIF-RR+API
254900FQ0489DHYW7509,254900FQ0489DHYW7509,KY,SELF,GLEIF-RR+API
254900FRBH7KBHJT7O18,254900FRBH7KBHJT7O18,KY,SELF,GLEIF-RR+API
254900FRG2I3OIEKD552,254900FRG2I3OIEKD552,KY,SELF,GLEIF-RR+API
254900FRO7K50Y54IW59,254900FRO7K50Y54IW59,VG,SELF,GLEIF-RR+API
254900FSC6Y1G7D3ST85,254900FSC6Y1G7D3ST85,KY,SELF,GLEIF-RR+API
254900FSYLEH1VUJJF28,254900FSYLEH1VUJJF28,KY,SELF,GLEIF-RR+API
254900FU76ICV5ASRV38,2549009UTICJMDKOM324,HK,DIRECT,GLEIF-RR+API
254900FZYL5HDKV64882,254900FZYL5HDKV64882,KY,SELF,GLEIF-RR+API
254900G01W2J355PT310,254900G01W2J355PT310,KY,SELF,GLEIF-RR+API
254900G02LJVPHKXDT91,254900G02LJVPHKXDT91,VG,SELF,GLEIF-RR+API
254900G1XMKSN9WBVL66,254900G1XMKSN9WBVL66,KY,SELF,GLEIF-RR+API
254900G3CLXNLPLMNH95,254900G3CLXNLPLMNH95,KY,SELF,GLEIF-RR+API
254900G739TFTQCVKO70,254900G739TFTQCVKO70,BM,SELF,GLEIF-RR+API
254900G7F1RDM4B3S169,254900G7F1RDM4B3S169,KY,SELF,GLEIF-RR+API
254900G8GWH4KOG4MQ81,875500GUQWEG1PXVMG17,KY,ULTIMATE,GLEIF-RR+API
254900GAYV1MAUETUO84,254900Z8HM1VEPOQ2G79,KY,ULTIMATE,GLEIF-RR+API
254900GF5W0Q47SAVE88,254900SI7GPUPA1TJX39,HK,ULTIMATE,GLEIF-RR+API
254900GFWI4EEB8IJS18,254900GFWI4EEB8IJS18,KY,SELF,GLEIF-RR+API
254900GI82POEZ4DWI75,254900GI82POEZ4DWI75,KY,SELF,GLEIF-RR+API
254900GKK16EMNSQ3D94,254900GKK16EMNSQ3D94,US,SELF,GLEIF-RR+API
254900GKX01S4T3NFH46,254900GKX01S4T3NFH46,KY,SELF,GLEIF-RR+API
254900GLBB9HMWF4NZ09,254900GLBB9HMWF4NZ09,KY,SELF,GLEIF-RR+API
254900GO0S1YGYH4HD83,IGJSJL3JD5P30I6NJZ34,US,ULTIMATE,GLEIF-RR+API
254900GQACQ28T9VX243,254900GQACQ28T9VX243,KY,SELF,GLEIF-RR+API
254900GR3D4V12XN1M61,254900JPDV4JEC96WL96,HK,ULTIMATE,GLEIF-RR+API
254900GSE9VJ5J2MGY69,254900GSE9VJ5J2MGY69,KY,SELF,GLEIF-RR+API
254900GWJDRQ9Q9VZ809,254900GWJDRQ9Q9VZ809,KY,SELF,GLEIF-RR+API
254900GWQ0WKHW6QN582,254900GWQ0WKHW6QN582,KY,SELF,GLEIF-RR+API
254900GXTF670X967J67,254900GXTF670X967J67,KY,SELF,GLEIF-RR+API
254900H06V5RMEB3KE72,254900H06V5RMEB3KE72,SG,SELF,GLEIF-RR+API
254900H0XCXGQBS2GA24,254900H0XCXGQBS2GA24,VG,SELF,GLEIF-RR+API
254900H6CNZLCIDMYC58,254900H6CNZLCIDMYC58,KY,SELF,GLEIF-RR+API
254900HC6YNQ5FVRFS09,254900D59IYPY5S7P002,HK,ULTIMATE,GLEIF-RR+API
254900HE65W6XSXMND87,254900PK4JDH70IUWX18,HK,DIRECT,GLEIF-RR+API
254900HEGGDS8WU5QZ97,254900HEGGDS8WU5QZ97,KY,SELF,GLEIF-RR+API
254900HEUOOGBXNXZM03,549300RPMQUFGBB7EY44,BR,ULTIMATE,GLEIF-RR+API
254900HGMOW93FXL0907,254900HGMOW93FXL0907,KY,SELF,GLEIF-RR+API
254900HLDKFNM2WUVJ54,5299009MHF10PSNVFD17,CN,ULTIMATE,GLEIF-RR+API
254900HNRWNLGN0X1N35,254900HNRWNLGN0X1N35,KY,SELF,GLEIF-RR+API
254900HQ7017XX4K1M13,254900HQ7017XX4K1M13,US,SELF,GLEIF-RR+API
254900HQYGN91X5XN386,254900HQYGN91X5XN386,KY,SELF,GLEIF-RR+API
254900HSRCB38JV1J744,254900HSRCB38JV1J744,KY,SELF,GLEIF-RR+API
254900HY5QFETBNN7892,254900HY5QFETBNN7892,HK,SELF,GLEIF-RR+API
254900I0IPNA482LDS44,254900I0IPNA482LDS44,KY,SELF,GLEIF-RR+API
254900I3X14OTGXOC969,254900I3X14OTGXOC969,KY,SELF,GLEIF-RR+API
254900I4OJB732KGP619,254900I4OJB732KGP619,KY,SELF,GLEIF-RR+API
254900I8Y7Q0BV4W5W20,254900WDKUCL11K6CZ06,HK,DIRECT,GLEIF-RR+API
254900IB4JHW6SUR0Q75,254900IB4JHW6SUR0Q75,KY,SELF,GLEIF-RR+API
254900IDIMSANLWYGN89,254900IDIMSANLWYGN89,KY,SELF,GLEIF-RR+API
254900IEUFM7N30QA086,300300C1091231000098,CN,ULTIMATE,GLEIF-RR+API
254900IGJCVEY8WNJT74,254900IGJCVEY8WNJT74,HK,SELF,GLEIF-RR+API
254900IGQ7EODCWHCM84,254900IGQ7EODCWHCM84,KY,SELF,GLEIF-RR+API
254900IH4U9NHH9AQM97,254900IH4U9NHH9AQM97,HK,SELF,GLEIF-RR+API
254900IL4GZMMOH72N45,254900174PJNJZL9CU22,HK,ULTIMATE,GLEIF-RR+API
254900IL8TH4VLG5DO47,254900IL8TH4VLG5DO47,KY,SELF,GLEIF-RR+API
254900IOVQ7KBVZKPZ16,254900IOVQ7KBVZKPZ16,KY,SELF,GLEIF-RR+API
254900IPFC9SXD6VQ444,254900IPFC9SXD6VQ444,KY,SELF,GLEIF-RR+API
254900IPV3KA57E31I16,254900IPV3KA57E31I16,KY,SELF,GLEIF-RR+API
254900IR9RJYTPLGWK69,254900IR9RJYTPLGWK69,HK,SELF,GLEIF-RR+API
254900ISBOTT5PA16057,254900ISBOTT5PA16057,KY,SELF,GLEIF-RR+API
254900ITXVH9ZU77KK47,254900ITXVH9ZU77KK47,HK,SELF,GLEIF-RR+API
254900IU43NDZ7HEB142,254900IU43NDZ7HEB142,KY,SELF,GLEIF-RR+API
254900IUIWT7PT20OH36,254900IUIWT7PT20OH36,VG,SELF,GLEIF-RR+API
254900IWS9PLPRNY7X59,254900IWS9PLPRNY7X59,KY,SELF,GLEIF-RR+API
254900IYMACYUBOF5J66,254900IYMACYUBOF5J66,KY,SELF,GLEIF-RR+API
254900J10LHB6JOSNR19,254900J10LHB6JOSNR19,KY,SELF,GLEIF-RR+API
254900J6ILFT5YJVHO91,254900J6ILFT5YJVHO91,KY,SELF,GLEIF-RR+API
254900JB98W77JDJMW15,254900JB98W77JDJMW15,HK,SELF,GLEIF-RR+API
254900JCV4TBBPX9IW91,254900JCV4TBBPX9IW91,HK,SELF,GLEIF-RR+API
254900JEH56UBUEZJW15,254900JEH56UBUEZJW15,KY,SELF,GLEIF-RR+API
254900JFO9XUH2EREJ70,254900JFO9XUH2EREJ70,KY,SELF,GLEIF-RR+API
254900JG2DPAYUCW8T83,254900JG2DPAYUCW8T83,KY,SELF,GLEIF-RR+API
254900JGDVZUT1NBFA07,254900JGDVZUT1NBFA07,KY,SELF,GLEIF-RR+API
254900JH6H94W81RZZ20,254900JH6H94W81RZZ20,VG,SELF,GLEIF-RR+API
254900JHGSIPWJUHI647,254900JHGSIPWJUHI647,VG,SELF,GLEIF-RR+API
254900JI8OLAMXS6KW67,254900JI8OLAMXS6KW67,KY,SELF,GLEIF-RR+API
254900JJEDONFKODOF95,254900JJEDONFKODOF95,KY,SELF,GLEIF-RR+API
254900JO9GJYWVJTAX89,254900JO9GJYWVJTAX89,KY,SELF,GLEIF-RR+API
254900JOAO2OHK0MFD45,254900JOAO2OHK0MFD45,VG,SELF,GLEIF-RR+API
254900JOSDBR04E6JB79,254900JOSDBR04E6JB79,KY,SELF,GLEIF-RR+API
254900JOWYUW1ZX4DF47,254900JOWYUW1ZX4DF47,HK,SELF,GLEIF-RR+API
254900JSQWBLJHVYA555,254900JSQWBLJHVYA555,BM,SELF,GLEIF-RR+API
254900JSRA1L5KTTDV39,254900JSRA1L5KTTDV39,KY,SELF,GLEIF-RR+API
254900JVS76S6N8G1I74,254900JVS76S6N8G1I74,KY,SELF,GLEIF-RR+API
254900JVSF4JLNP9YV71,254900JVSF4JLNP9YV71,JE,SELF,GLEIF-RR+API
254900JWJFDB3KD6V066,254900JWJFDB3KD6V066,KY,SELF,GLEIF-RR+API
254900JYLIAZT0YFW632,254900JYLIAZT0YFW632,KY,SELF,GLEIF-RR+API
254900K0MU6TXERK4I83,254900K0MU6TXERK4I83,KY,SELF,GLEIF-RR+API
254900K274KRELJZC013,254900K274KRELJZC013,KY,SELF,GLEIF-RR+API
254900K70GBA8CMARX66,254900K70GBA8CMARX66,KY,SELF,GLEIF-RR+API
254900KC4K0L2UHEOP63,254900KC4K0L2UHEOP63,KY,SELF,GLEIF-RR+API
254900KERZS5XFEN4I27,2549007H3TTO8OKVS781,VI,DIRECT,GLEIF-RR+API
254900KF5QOK0T8H4C54,254900KF5QOK0T8H4C54,KY,SELF,GLEIF-RR+API
254900KG4E8W7Q68M916,254900KG4E8W7Q68M916,JE,SELF,GLEIF-RR+API
254900KJTZSIMELS6Y52,254900KJTZSIMELS6Y52,JE,SELF,GLEIF-RR+API
254900KJZFJF5PZOFD13,254900KJZFJF5PZOFD13,JE,SELF,GLEIF-RR+API
254900KMSLFSWLIJ5379,254900KMSLFSWLIJ5379,HK,SELF,GLEIF-RR+API
254900KOI7TFZJ19KK11,254900KOI7TFZJ19KK11,KY,SELF,GLEIF-RR+API
254900KPK0PRXM6I7271,254900KPK0PRXM6I7271,KY,SELF,GLEIF-RR+API
254900KTSZLZ21VV8T33,254900KTSZLZ21VV8T33,BM,SELF,GLEIF-RR+API
254900KWGJ97WUSMSQ74,254900KWGJ97WUSMSQ74,KY,SELF,GLEIF-RR+API
254900KXP47C6DXN6A03,254900KXP47C6DXN6A03,KY,SELF,GLEIF-RR+API
254900L1MFXFYGB1PV53,254900L1MFXFYGB1PV53,US,SELF,GLEIF-RR+API
